TransactionID,CustomerID,OrderDate,Category,Product,Quantity,UnitPrice,Discount,Amount,CustomerName,Gender,Age,AgeGroup,City,State,Region,JoinDate,Email
TXN002569,C00536,2022-08-11,Beauty,Haircare,2,113.54,0.0,227.08,Betty Rodriguez,Female,56,56-65,Seattle,WA,West,2021-01-09,customer536@email.com
TXN001300,C00249,2022-08-11,Home,Cookware,1,114.03,0.0,114.03,John Ramirez,Male,18,18-25,Dallas,TX,South,2022-06-18,customer249@email.com
TXN002634,C00546,2022-08-12,Clothing,T-Shirt,2,105.25,0.05,199.97,Mary Harris,Male,72,65+,Philadelphia,PA,East,2022-11-16,customer546@email.com
TXN000415,C00078,2022-08-12,Beauty,Skincare,3,112.91,0.0,338.73,Paul Harris,Male,36,36-45,Boston,MA,East,2021-01-09,customer78@email.com
TXN000326,C00056,2022-08-12,Home,Lamp,3,38.15,0.0,114.45,Christopher Miller,Male,71,65+,Seattle,WA,West,2022-11-15,customer56@email.com
TXN000679,C00124,2022-08-12,Clothing,T-Shirt,3,89.59,0.05,255.32,John Ramirez,Male,47,46-55,Houston,TX,South,2023-05-27,customer124@email.com
TXN002777,C00570,2022-08-12,Home,Cookware,1,155.72,0.0,155.72,Paul Anderson,Male,54,46-55,San Jose,CA,West,2021-01-28,customer570@email.com
TXN000706,C00128,2022-08-13,Beauty,Skincare,1,280.3,0.05,266.29,Ashley Miller,Male,54,46-55,San Diego,CA,West,2023-12-18,customer128@email.com
TXN000951,C00178,2022-08-13,Beauty,Haircare,3,443.85,0.0,1331.56,Andrew Davis,Female,34,26-35,Boston,MA,East,2024-01-03,customer178@email.com
TXN003292,C00694,2022-08-13,Clothing,Jacket,1,41.62,0.0,41.62,Donna Lopez,Male,52,46-55,Columbus,OH,Central,2022-08-01,customer694@email.com
TXN002637,C00546,2022-08-14,Sports,Running Shoes,3,373.49,0.2,896.39,Mary Harris,Male,72,65+,Philadelphia,PA,East,2022-11-16,customer546@email.com
TXN000857,C00154,2022-08-14,Electronics,Headphones,2,407.66,0.05,774.55,Anthony Thomas,Male,51,46-55,Columbus,OH,Central,2023-08-28,customer154@email.com
TXN000580,C00107,2022-08-14,Beauty,Skincare,1,94.4,0.05,89.68,Kimberly Ramirez,Male,44,36-45,San Antonio,TX,South,2023-05-04,customer107@email.com
TXN003190,C00675,2022-08-15,Beauty,Haircare,1,396.58,0.05,376.75,Donald Brown,Male,47,46-55,Charlotte,NC,South,2023-09-07,customer675@email.com
TXN000831,C00151,2022-08-16,Home,Decor,1,98.4,0.0,98.4,Paul Clark,Male,48,46-55,Austin,TX,South,2021-10-12,customer151@email.com
TXN002740,C00562,2022-08-16,Beauty,Haircare,2,307.58,0.0,615.15,Betty Clark,Female,53,46-55,Los Angeles,CA,West,2023-05-17,customer562@email.com
TXN000439,C00083,2022-08-16,Home,Lamp,2,232.75,0.0,465.49,James White,Male,52,46-55,Chicago,IL,Central,2024-02-10,customer83@email.com
TXN003317,C00699,2022-08-16,Electronics,Laptop,2,115.19,0.2,184.31,Paul Lewis,Female,23,18-25,Nashville,TN,South,2023-06-18,customer699@email.com
TXN000222,C00040,2022-08-16,Electronics,Smartwatch,3,336.71,0.0,1010.12,Lisa Lopez,Female,20,18-25,Detroit,MI,Central,2022-09-05,customer40@email.com
TXN000862,C00157,2022-08-17,Clothing,Jeans,2,25.6,0.1,46.08,Patricia Garcia,Female,53,46-55,Denver,CO,West,2024-01-04,customer157@email.com
TXN003100,C00653,2022-08-17,Home,Decor,3,98.56,0.0,295.67,Jessica Taylor,Male,30,26-35,Fort Worth,TX,South,2022-10-12,customer653@email.com
TXN000769,C00137,2022-08-17,Beauty,Perfume,3,350.92,0.2,842.21,Sandra Ramirez,Male,31,26-35,Denver,CO,West,2024-01-15,customer137@email.com
TXN003531,C00755,2022-08-18,Sports,Yoga Mat,2,333.98,0.0,667.95,Nancy Davis,Female,67,65+,Charlotte,NC,South,2021-08-05,customer755@email.com
TXN001565,C00300,2022-08-19,Electronics,Laptop,2,239.28,0.05,454.64,David Perez,Male,36,36-45,Detroit,MI,Central,2022-12-26,customer300@email.com
TXN002838,C00585,2022-08-19,Electronics,Headphones,3,116.58,0.0,349.74,Emily Smith,Male,54,46-55,Phoenix,AZ,West,2021-04-29,customer585@email.com
TXN000909,C00166,2022-08-20,Electronics,Smartwatch,2,433.36,0.15,736.71,Donna White,Female,66,65+,Philadelphia,PA,East,2022-02-01,customer166@email.com
TXN002613,C00542,2022-08-20,Beauty,Makeup,3,367.13,0.1,991.25,Christopher Martin,Female,59,56-65,Los Angeles,CA,West,2024-02-25,customer542@email.com
TXN000544,C00102,2022-08-20,Sports,Dumbbells,1,388.64,0.1,349.78,Robert Harris,Male,38,36-45,Los Angeles,CA,West,2024-02-14,customer102@email.com
TXN003568,C00761,2022-08-20,Electronics,Tablet,3,32.7,0.0,98.1,Joseph Hernandez,Male,57,56-65,New York,NY,East,2021-07-02,customer761@email.com
TXN003110,C00656,2022-08-21,Sports,Running Shoes,2,176.62,0.05,335.57,Barbara Williams,Female,66,65+,Seattle,WA,West,2022-09-29,customer656@email.com
TXN002324,C00474,2022-08-21,Clothing,Dress,3,228.38,0.0,685.13,Richard Martinez,Male,44,36-45,Columbus,OH,Central,2024-04-08,customer474@email.com
TXN001339,C00255,2022-08-21,Beauty,Haircare,3,92.52,0.0,277.55,Mary Perez,Male,18,18-25,Charlotte,NC,South,2021-12-03,customer255@email.com
TXN001587,C00307,2022-08-21,Sports,Running Shoes,2,101.98,0.0,203.96,Richard Jones,Male,31,26-35,San Antonio,TX,South,2023-10-04,customer307@email.com
TXN002567,C00535,2022-08-22,Electronics,Laptop,2,104.15,0.15,177.06,Karen Thompson,Female,23,18-25,Charlotte,NC,South,2021-11-13,customer535@email.com
TXN002802,C00577,2022-08-22,Sports,Yoga Mat,2,380.85,0.0,761.71,Sarah Moore,Male,60,56-65,Denver,CO,West,2021-05-13,customer577@email.com
TXN002355,C00483,2022-08-22,Electronics,Headphones,3,130.06,0.0,390.18,Ashley Brown,Male,62,56-65,Chicago,IL,Central,2022-12-01,customer483@email.com
TXN002753,C00563,2022-08-23,Sports,Running Shoes,3,41.18,0.05,117.37,Emily Johnson,Female,59,56-65,Chicago,IL,Central,2023-01-22,customer563@email.com
TXN003099,C00653,2022-08-23,Clothing,Jeans,1,170.14,0.15,144.62,Jessica Taylor,Male,30,26-35,Fort Worth,TX,South,2022-10-12,customer653@email.com
TXN002952,C00617,2022-08-24,Beauty,Haircare,3,202.62,0.05,577.48,Christopher White,Female,65,56-65,Denver,CO,West,2021-03-26,customer617@email.com
TXN001278,C00245,2022-08-25,Electronics,Headphones,3,127.64,0.0,382.91,Anthony Sanchez,Female,20,18-25,Phoenix,AZ,West,2021-10-08,customer245@email.com
TXN000186,C00038,2022-08-25,Home,Decor,3,342.74,0.0,1028.23,Sarah Anderson,Female,57,56-65,Boston,MA,East,2023-03-16,customer38@email.com
TXN000613,C00114,2022-08-25,Home,Bedding,3,147.2,0.0,441.59,Kimberly Anderson,Male,31,26-35,Columbus,OH,Central,2022-05-27,customer114@email.com
TXN000514,C00097,2022-08-26,Beauty,Makeup,2,105.32,0.0,210.65,Karen Davis,Female,47,46-55,Denver,CO,West,2021-01-17,customer97@email.com
TXN002861,C00589,2022-08-26,Sports,Dumbbells,2,241.49,0.05,458.82,Linda Lee,Female,67,65+,Dallas,TX,South,2021-05-06,customer589@email.com
TXN002737,C00562,2022-08-27,Sports,Yoga Mat,2,218.29,0.05,414.75,Betty Clark,Female,53,46-55,Los Angeles,CA,West,2023-05-17,customer562@email.com
TXN000004,C00001,2022-08-27,Clothing,Jeans,1,64.23,0.0,64.23,Linda Smith,Female,32,26-35,New York,NY,East,2024-02-01,customer1@email.com
TXN003402,C00725,2022-08-27,Electronics,Tablet,2,202.96,0.0,405.93,Sandra Robinson,Male,49,46-55,Phoenix,AZ,West,2021-12-04,customer725@email.com
TXN002154,C00433,2022-08-28,Home,Cookware,1,174.87,0.0,174.87,Sandra Jackson,Male,61,56-65,Fort Worth,TX,South,2021-01-16,customer433@email.com
TXN003193,C00675,2022-08-28,Electronics,Tablet,1,255.17,0.1,229.65,Donald Brown,Male,47,46-55,Charlotte,NC,South,2023-09-07,customer675@email.com
TXN003643,C00782,2022-08-28,Sports,Dumbbells,2,54.39,0.05,103.34,John White,Female,20,18-25,Los Angeles,CA,West,2021-05-09,customer782@email.com
TXN001871,C00371,2022-08-29,Home,Sofa,3,120.48,0.0,361.43,Paul Smith,Male,72,65+,Austin,TX,South,2022-04-14,customer371@email.com
TXN003502,C00752,2022-08-29,Beauty,Perfume,3,284.76,0.05,811.55,Susan Lee,Female,19,18-25,Jacksonville,FL,South,2021-12-26,customer752@email.com
TXN003469,C00741,2022-08-29,Beauty,Perfume,1,52.21,0.1,46.99,Anthony Rodriguez,Male,25,18-25,New York,NY,East,2022-03-25,customer741@email.com
TXN003245,C00681,2022-08-30,Home,Bedding,2,224.9,0.15,382.34,James Jackson,Female,29,26-35,New York,NY,East,2024-03-30,customer681@email.com
TXN002344,C00481,2022-08-30,Electronics,Tablet,1,16.39,0.0,16.39,Charles Thompson,Male,58,56-65,New York,NY,East,2023-12-06,customer481@email.com
TXN000279,C00049,2022-08-31,Electronics,Smartwatch,2,264.98,0.0,529.97,Christopher Clark,Female,59,56-65,Dallas,TX,South,2024-01-15,customer49@email.com
TXN001493,C00288,2022-08-31,Sports,Running Shoes,1,148.13,0.05,140.73,Matthew Perez,Male,54,46-55,San Diego,CA,West,2022-10-16,customer288@email.com
TXN001140,C00215,2022-09-01,Clothing,Jeans,2,186.46,0.0,372.91,Patricia Williams,Female,51,46-55,Charlotte,NC,South,2022-11-20,customer215@email.com
TXN002302,C00470,2022-09-01,Beauty,Makeup,3,54.09,0.2,129.82,Donald Rodriguez,Female,44,36-45,San Jose,CA,West,2023-11-30,customer470@email.com
TXN003197,C00675,2022-09-01,Beauty,Haircare,3,155.44,0.05,443.0,Donald Brown,Male,47,46-55,Charlotte,NC,South,2023-09-07,customer675@email.com
TXN002411,C00497,2022-09-01,Electronics,Headphones,3,331.28,0.05,944.14,Linda Moore,Female,43,36-45,Denver,CO,West,2022-04-04,customer497@email.com
TXN001626,C00316,2022-09-02,Home,Cookware,1,98.19,0.15,83.46,Elizabeth Lee,Female,50,46-55,Seattle,WA,West,2022-06-01,customer316@email.com
TXN003036,C00636,2022-09-02,Clothing,Jeans,2,86.55,0.0,173.1,Paul Gonzalez,Male,53,46-55,Seattle,WA,West,2022-03-21,customer636@email.com
TXN001517,C00293,2022-09-02,Electronics,Smartphone,3,173.49,0.0,520.46,Charles Miller,Male,26,26-35,Fort Worth,TX,South,2021-11-17,customer293@email.com
TXN001932,C00384,2022-09-02,Sports,Yoga Mat,2,424.08,0.2,678.53,Mary White,Female,26,26-35,Houston,TX,South,2024-02-13,customer384@email.com
TXN001964,C00388,2022-09-02,Sports,Dumbbells,2,61.17,0.05,116.22,John Harris,Female,38,36-45,San Diego,CA,West,2021-03-16,customer388@email.com
TXN002971,C00623,2022-09-02,Clothing,Sneakers,1,223.03,0.0,223.03,Nancy Ramirez,Female,60,56-65,Chicago,IL,Central,2023-10-02,customer623@email.com
TXN001482,C00286,2022-09-04,Clothing,T-Shirt,1,84.6,0.1,76.14,William Miller,Female,66,65+,Philadelphia,PA,East,2022-12-25,customer286@email.com
TXN000107,C00018,2022-09-04,Electronics,Laptop,1,159.96,0.1,143.97,Sarah Jones,Male,25,18-25,Boston,MA,East,2023-08-14,customer18@email.com
TXN002920,C00607,2022-09-04,Electronics,Laptop,2,131.83,0.05,250.48,Paul Thomas,Male,55,46-55,San Antonio,TX,South,2024-01-31,customer607@email.com
TXN003220,C00677,2022-09-05,Sports,Bicycle,1,238.41,0.05,226.49,Andrew Lopez,Male,37,36-45,Denver,CO,West,2024-02-02,customer677@email.com
TXN001729,C00335,2022-09-05,Home,Cookware,3,353.35,0.05,1007.04,Jessica Clark,Female,72,65+,Charlotte,NC,South,2023-10-22,customer335@email.com
TXN002874,C00593,2022-09-05,Clothing,Sneakers,3,42.72,0.0,128.17,Donald Thomas,Female,59,56-65,Fort Worth,TX,South,2021-11-04,customer593@email.com
TXN001088,C00204,2022-09-06,Sports,Dumbbells,3,282.25,0.0,846.74,Emily Martinez,Male,58,56-65,Houston,TX,South,2022-06-24,customer204@email.com
TXN002554,C00532,2022-09-06,Clothing,Sneakers,3,39.34,0.0,118.03,Andrew Robinson,Female,67,65+,Jacksonville,FL,South,2021-03-31,customer532@email.com
TXN001436,C00279,2022-09-06,Beauty,Makeup,1,40.38,0.2,32.3,Christopher Perez,Male,19,18-25,Nashville,TN,South,2023-07-09,customer279@email.com
TXN001662,C00323,2022-09-07,Clothing,Dress,1,115.18,0.05,109.42,Jessica Robinson,Female,27,26-35,Chicago,IL,Central,2021-03-10,customer323@email.com
TXN003654,C00785,2022-09-07,Sports,Bicycle,1,218.69,0.0,218.69,Mary Johnson,Female,63,56-65,Phoenix,AZ,West,2023-10-31,customer785@email.com
TXN000153,C00027,2022-09-07,Home,Bedding,3,68.79,0.0,206.37,Linda Robinson,Female,41,36-45,San Antonio,TX,South,2021-12-04,customer27@email.com
TXN001571,C00301,2022-09-07,Beauty,Skincare,3,159.08,0.1,429.52,Jennifer Martinez,Female,21,18-25,New York,NY,East,2021-03-19,customer301@email.com
TXN002871,C00591,2022-09-07,Clothing,Sneakers,3,305.98,0.05,872.03,Charles Taylor,Female,61,56-65,Austin,TX,South,2022-03-03,customer591@email.com
TXN000008,C00003,2022-09-08,Home,Bedding,3,64.8,0.15,165.23,Joseph Jones,Male,28,26-35,Chicago,IL,Central,2021-05-02,customer3@email.com
TXN000626,C00116,2022-09-09,Electronics,Smartwatch,1,168.67,0.05,160.24,Joseph Williams,Female,49,46-55,Seattle,WA,West,2024-01-21,customer116@email.com
TXN000139,C00024,2022-09-09,Home,Cookware,3,50.7,0.1,136.88,Thomas Sanchez,Female,32,26-35,Houston,TX,South,2021-09-27,customer24@email.com
TXN001707,C00333,2022-09-10,Home,Bedding,1,253.1,0.15,215.14,Donald Anderson,Male,63,56-65,Fort Worth,TX,South,2023-02-18,customer333@email.com
TXN000533,C00099,2022-09-10,Electronics,Smartwatch,2,178.24,0.1,320.84,Andrew Williams,Female,54,46-55,Nashville,TN,South,2021-04-09,customer99@email.com
TXN003131,C00659,2022-09-11,Clothing,Dress,1,61.01,0.0,61.01,Jessica Thomas,Male,57,56-65,Nashville,TN,South,2022-09-13,customer659@email.com
TXN000314,C00053,2022-09-12,Sports,Running Shoes,1,237.58,0.0,237.58,Sarah Williams,Female,58,56-65,Fort Worth,TX,South,2022-09-25,customer53@email.com
TXN001485,C00287,2022-09-13,Beauty,Skincare,2,200.14,0.0,400.28,Anthony Perez,Male,43,36-45,San Antonio,TX,South,2021-05-20,customer287@email.com
TXN000815,C00146,2022-09-13,Clothing,Jeans,3,113.57,0.0,340.7,Barbara Rodriguez,Female,33,26-35,Philadelphia,PA,East,2022-05-31,customer146@email.com
TXN002984,C00628,2022-09-14,Electronics,Laptop,2,324.84,0.05,617.19,Elizabeth Wilson,Male,69,65+,San Diego,CA,West,2023-08-22,customer628@email.com
TXN001175,C00223,2022-09-14,Electronics,Tablet,1,248.45,0.05,236.02,James Brown,Female,49,46-55,Chicago,IL,Central,2022-03-25,customer223@email.com
TXN002570,C00536,2022-09-14,Home,Bedding,2,63.7,0.0,127.41,Betty Rodriguez,Female,56,56-65,Seattle,WA,West,2021-01-09,customer536@email.com
TXN001421,C00273,2022-09-15,Clothing,Jeans,2,287.63,0.0,575.25,Margaret Smith,Female,54,46-55,Fort Worth,TX,South,2021-11-11,customer273@email.com
TXN000619,C00114,2022-09-15,Sports,Dumbbells,3,134.49,0.1,363.12,Kimberly Anderson,Male,31,26-35,Columbus,OH,Central,2022-05-27,customer114@email.com
TXN003090,C00650,2022-09-15,Sports,Bicycle,3,69.21,0.15,176.5,Patricia Martinez,Male,34,26-35,San Jose,CA,West,2022-11-04,customer650@email.com
TXN003635,C00781,2022-09-15,Sports,Bicycle,2,136.3,0.1,245.33,Joseph Martin,Male,33,26-35,New York,NY,East,2024-02-09,customer781@email.com
TXN001527,C00294,2022-09-16,Electronics,Smartphone,3,129.14,0.05,368.06,Margaret Sanchez,Male,32,26-35,Columbus,OH,Central,2023-02-24,customer294@email.com
TXN003514,C00754,2022-09-16,Electronics,Headphones,2,83.92,0.1,151.06,Patricia Sanchez,Female,58,56-65,Columbus,OH,Central,2023-04-16,customer754@email.com
TXN000695,C00127,2022-09-16,Sports,Bicycle,3,222.64,0.2,534.33,Sarah Perez,Male,36,36-45,San Antonio,TX,South,2022-10-19,customer127@email.com
TXN001555,C00299,2022-09-16,Electronics,Headphones,3,217.94,0.1,588.45,Donald Sanchez,Female,47,46-55,Nashville,TN,South,2023-05-23,customer299@email.com
TXN002222,C00451,2022-09-17,Home,Bedding,1,78.92,0.0,78.92,Ashley Anderson,Female,63,56-65,Austin,TX,South,2023-06-04,customer451@email.com
TXN001323,C00251,2022-09-17,Sports,Bicycle,3,303.33,0.1,818.98,Richard Clark,Male,31,26-35,Austin,TX,South,2023-12-06,customer251@email.com
TXN002465,C00511,2022-09-17,Beauty,Perfume,1,43.82,0.1,39.44,Jennifer Garcia,Female,63,56-65,Austin,TX,South,2022-06-04,customer511@email.com
TXN002776,C00570,2022-09-18,Beauty,Makeup,1,246.31,0.0,246.31,Paul Anderson,Male,54,46-55,San Jose,CA,West,2021-01-28,customer570@email.com
TXN000810,C00146,2022-09-18,Clothing,T-Shirt,3,296.42,0.0,889.27,Barbara Rodriguez,Female,33,26-35,Philadelphia,PA,East,2022-05-31,customer146@email.com
TXN002948,C00615,2022-09-19,Home,Bedding,1,55.0,0.0,55.0,Matthew Davis,Female,27,26-35,Charlotte,NC,South,2023-08-26,customer615@email.com
TXN003638,C00781,2022-09-19,Sports,Bicycle,2,134.84,0.0,269.69,Joseph Martin,Male,33,26-35,New York,NY,East,2024-02-09,customer781@email.com
TXN002373,C00488,2022-09-19,Electronics,Smartphone,3,102.29,0.05,291.52,Patricia Rodriguez,Female,67,65+,San Diego,CA,West,2023-07-05,customer488@email.com
TXN000290,C00050,2022-09-20,Clothing,Jacket,1,317.16,0.2,253.73,Patricia Davis,Male,70,65+,San Jose,CA,West,2022-07-11,customer50@email.com
TXN001685,C00328,2022-09-21,Home,Cookware,2,239.0,0.0,478.01,Joshua Hernandez,Female,61,56-65,San Diego,CA,West,2023-04-08,customer328@email.com
TXN000493,C00093,2022-09-22,Sports,Bicycle,3,47.97,0.0,143.92,James Martin,Male,50,46-55,Fort Worth,TX,South,2021-08-14,customer93@email.com
TXN003567,C00761,2022-09-22,Sports,Bicycle,3,82.58,0.0,247.74,Joseph Hernandez,Male,57,56-65,New York,NY,East,2021-07-02,customer761@email.com
TXN003009,C00631,2022-09-22,Clothing,Jeans,1,124.54,0.15,105.86,Thomas Hernandez,Female,35,26-35,Austin,TX,South,2021-04-16,customer631@email.com
TXN003442,C00733,2022-09-22,Clothing,T-Shirt,1,77.68,0.0,77.68,Matthew Anderson,Male,18,18-25,Fort Worth,TX,South,2024-02-18,customer733@email.com
TXN001423,C00274,2022-09-22,Beauty,Skincare,3,87.55,0.0,262.65,Kimberly Robinson,Male,23,18-25,Columbus,OH,Central,2022-10-24,customer274@email.com
TXN001043,C00195,2022-09-22,Clothing,Dress,2,379.49,0.15,645.13,Thomas Jones,Male,38,36-45,Charlotte,NC,South,2024-03-18,customer195@email.com
TXN003471,C00741,2022-09-23,Sports,Bicycle,1,125.37,0.05,119.1,Anthony Rodriguez,Male,25,18-25,New York,NY,East,2022-03-25,customer741@email.com
TXN003539,C00755,2022-09-23,Home,Decor,2,262.35,0.05,498.46,Nancy Davis,Female,67,65+,Charlotte,NC,South,2021-08-05,customer755@email.com
TXN000942,C00176,2022-09-24,Beauty,Haircare,3,175.98,0.05,501.54,Jessica Gonzalez,Female,60,56-65,Seattle,WA,West,2024-04-01,customer176@email.com
TXN003250,C00683,2022-09-25,Beauty,Makeup,2,54.02,0.05,102.63,Joshua White,Male,62,56-65,Chicago,IL,Central,2022-04-26,customer683@email.com
TXN000313,C00052,2022-09-25,Beauty,Makeup,2,386.6,0.0,773.2,Christopher Gonzalez,Male,74,65+,Jacksonville,FL,South,2021-07-09,customer52@email.com
TXN000174,C00035,2022-09-26,Beauty,Haircare,1,249.88,0.0,249.88,Charles Williams,Male,24,18-25,Charlotte,NC,South,2023-10-15,customer35@email.com
TXN001791,C00351,2022-09-26,Beauty,Haircare,2,301.33,0.05,572.52,Patricia Miller,Male,68,65+,Austin,TX,South,2024-03-10,customer351@email.com
TXN001793,C00351,2022-09-26,Beauty,Makeup,1,431.16,0.2,344.93,Patricia Miller,Male,68,65+,Austin,TX,South,2024-03-10,customer351@email.com
TXN000772,C00137,2022-09-26,Beauty,Haircare,3,90.79,0.0,272.38,Sandra Ramirez,Male,31,26-35,Denver,CO,West,2024-01-15,customer137@email.com
TXN002136,C00428,2022-09-27,Home,Bedding,1,222.44,0.15,189.07,Donna Rodriguez,Female,20,18-25,San Diego,CA,West,2021-07-07,customer428@email.com
TXN000971,C00184,2022-09-27,Electronics,Smartwatch,1,32.79,0.0,32.79,Thomas Miller,Female,36,36-45,Houston,TX,South,2023-12-30,customer184@email.com
TXN000419,C00079,2022-09-28,Sports,Bicycle,3,221.12,0.0,663.37,Sarah Harris,Female,37,36-45,Nashville,TN,South,2023-03-27,customer79@email.com
TXN001097,C00206,2022-09-28,Beauty,Haircare,1,71.02,0.0,71.02,William Rodriguez,Female,50,46-55,Philadelphia,PA,East,2023-08-17,customer206@email.com
TXN000694,C00127,2022-09-28,Sports,Bicycle,1,177.66,0.0,177.66,Sarah Perez,Male,36,36-45,San Antonio,TX,South,2022-10-19,customer127@email.com
TXN001448,C00281,2022-09-28,Clothing,Jeans,3,113.48,0.05,323.41,Karen Taylor,Female,47,46-55,New York,NY,East,2022-10-08,customer281@email.com
TXN001092,C00204,2022-09-29,Clothing,Dress,1,216.53,0.15,184.05,Emily Martinez,Male,58,56-65,Houston,TX,South,2022-06-24,customer204@email.com
TXN003084,C00649,2022-09-30,Sports,Yoga Mat,2,42.82,0.0,85.65,Christopher Sanchez,Male,61,56-65,Dallas,TX,South,2022-11-18,customer649@email.com
TXN001263,C00244,2022-09-30,Electronics,Headphones,1,261.02,0.0,261.02,Nancy Sanchez,Male,73,65+,Houston,TX,South,2023-06-19,customer244@email.com
TXN000135,C00023,2022-09-30,Sports,Running Shoes,2,321.75,0.0,643.5,Daniel Martin,Male,53,46-55,Chicago,IL,Central,2021-06-11,customer23@email.com
TXN002360,C00485,2022-09-30,Electronics,Laptop,2,119.92,0.05,227.85,Charles Thomas,Male,58,56-65,Phoenix,AZ,West,2022-02-18,customer485@email.com
TXN003421,C00727,2022-09-30,Home,Cookware,3,83.3,0.1,224.9,Anthony Brown,Female,38,36-45,San Antonio,TX,South,2022-12-01,customer727@email.com
TXN001160,C00217,2022-10-01,Clothing,Jacket,1,157.93,0.0,157.93,Sarah Johnson,Male,23,18-25,Denver,CO,West,2022-02-09,customer217@email.com
TXN003427,C00728,2022-10-01,Home,Bedding,1,376.73,0.05,357.89,William Johnson,Male,70,65+,San Diego,CA,West,2021-11-04,customer728@email.com
TXN003460,C00737,2022-10-02,Electronics,Smartphone,2,149.48,0.0,298.96,Elizabeth Lewis,Male,39,36-45,Denver,CO,West,2023-03-13,customer737@email.com
TXN002327,C00475,2022-10-02,Clothing,T-Shirt,3,168.59,0.0,505.76,Joseph Lopez,Male,22,18-25,Charlotte,NC,South,2022-02-26,customer475@email.com
TXN001883,C00373,2022-10-02,Home,Bedding,3,166.97,0.05,475.86,Andrew Perez,Female,38,36-45,Fort Worth,TX,South,2023-02-14,customer373@email.com
TXN003486,C00748,2022-10-02,Sports,Yoga Mat,3,57.98,0.2,139.16,Daniel Johnson,Male,22,18-25,San Diego,CA,West,2022-06-24,customer748@email.com
TXN003171,C00669,2022-10-03,Clothing,Dress,3,80.87,0.0,242.61,Daniel Jackson,Male,69,65+,Dallas,TX,South,2021-12-20,customer669@email.com
TXN003622,C00777,2022-10-03,Home,Bedding,3,129.38,0.0,388.14,Mark Harris,Female,73,65+,Denver,CO,West,2022-02-25,customer777@email.com
